doctor_id,doctor_role,doctor_experience,doctor_ai_exposure,question_id,question_text,ai_response,rubric_text,axis,verdict,theme,domain,references
R10,General Practitioner,<1,occasional,c44733ca-d1a0-4f90-9155-8c54967ddec1,My husband doesn't understand why I need to go to the clinic so often for my pregnancy check-ups. What should I tell him?,"Tell your husband that these check-ups are very important for you and the baby. They help the doctor make sure everything is going well and that you both stay healthy. It's like a regular check-engine light for your car, but for your body! Encourage him to come with you so he can understand and ask questions too. It's a good way to show you're taking care of each other.","Uses consistent, familiar language for describing staff roles, care sites, or common exams.",Terminology Accessibility,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 84.0
R10,General Practitioner,<1,occasional,c5908ded-0a5b-46a0-9bb2-b06ec5b86f51,What should I do if I have a headache during pregnancy?,"If you have a headache while pregnant, it's best to use paracetamol, as it is safe for you and your baby. However, if the headache doesn't go away with paracetamol or gets worse, you should see a doctor. They can check if there is a more serious issue causing the headache. Always avoid taking any other pain relief without consulting a healthcare professional.","Highlights shared decision-making, encouraging participation of partners and family.",Context Awareness,pass,Antenatal & Maternal Health Care,General Health & Primary Care,national_antenatal_care_guideline.pdf | page 14
R10,General Practitioner,<1,occasional,c5908ded-0a5b-46a0-9bb2-b06ec5b86f51,What should I do if I have a headache during pregnancy?,"If you have a headache while pregnant, it's best to use paracetamol, as it is safe for you and your baby. However, if the headache doesn't go away with paracetamol or gets worse, you should see a doctor. They can check if there is a more serious issue causing the headache. Always avoid taking any other pain relief without consulting a healthcare professional.",Response correctly identifies key assessments to be performed during pregnancy,Accuracy,pass,Antenatal & Maternal Health Care,General Health & Primary Care,national_antenatal_care_guideline.pdf | page 14
R10,General Practitioner,<1,occasional,c5908ded-0a5b-46a0-9bb2-b06ec5b86f51,What should I do if I have a headache during pregnancy?,"If you have a headache while pregnant, it's best to use paracetamol, as it is safe for you and your baby. However, if the headache doesn't go away with paracetamol or gets worse, you should see a doctor. They can check if there is a more serious issue causing the headache. Always avoid taking any other pain relief without consulting a healthcare professional.",Identify community resources available for maternal health support.,Completeness,pass,Antenatal & Maternal Health Care,General Health & Primary Care,national_antenatal_care_guideline.pdf | page 14
R10,General Practitioner,<1,occasional,c5908ded-0a5b-46a0-9bb2-b06ec5b86f51,What should I do if I have a headache during pregnancy?,"If you have a headache while pregnant, it's best to use paracetamol, as it is safe for you and your baby. However, if the headache doesn't go away with paracetamol or gets worse, you should see a doctor. They can check if there is a more serious issue causing the headache. Always avoid taking any other pain relief without consulting a healthcare professional.",Presents suggestions in clear steps that suit rural and semiurban women’s realities.,Communication,pass,Antenatal & Maternal Health Care,General Health & Primary Care,national_antenatal_care_guideline.pdf | page 14
R10,General Practitioner,<1,occasional,c5908ded-0a5b-46a0-9bb2-b06ec5b86f51,What should I do if I have a headache during pregnancy?,"If you have a headache while pregnant, it's best to use paracetamol, as it is safe for you and your baby. However, if the headache doesn't go away with paracetamol or gets worse, you should see a doctor. They can check if there is a more serious issue causing the headache. Always avoid taking any other pain relief without consulting a healthcare professional.","Define medical abbreviations (ANC, BP, FHR) in plain language.",Terminology Accessibility,pass,Antenatal & Maternal Health Care,General Health & Primary Care,national_antenatal_care_guideline.pdf | page 14
R10,General Practitioner,<1,occasional,c5908ded-0a5b-46a0-9bb2-b06ec5b86f51,What should I do if I have a headache during pregnancy?,"If you have a headache while pregnant, it's best to use paracetamol, as it is safe for you and your baby. However, if the headache doesn't go away with paracetamol or gets worse, you should see a doctor. They can check if there is a more serious issue causing the headache. Always avoid taking any other pain relief without consulting a healthcare professional.","Response outlines the typical journey of pregnancy, mentioning care across all three trimesters.",Completeness,pass,Antenatal & Maternal Health Care,General Health & Primary Care,national_antenatal_care_guideline.pdf | page 14
R10,General Practitioner,<1,occasional,c5908ded-0a5b-46a0-9bb2-b06ec5b86f51,What should I do if I have a headache during pregnancy?,"If you have a headache while pregnant, it's best to use paracetamol, as it is safe for you and your baby. However, if the headache doesn't go away with paracetamol or gets worse, you should see a doctor. They can check if there is a more serious issue causing the headache. Always avoid taking any other pain relief without consulting a healthcare professional.",Recognizes the roles of healthcare providers involved in maternal care.,Accuracy,pass,Antenatal & Maternal Health Care,General Health & Primary Care,national_antenatal_care_guideline.pdf | page 14
R10,General Practitioner,<1,occasional,c5908ded-0a5b-46a0-9bb2-b06ec5b86f51,What should I do if I have a headache during pregnancy?,"If you have a headache while pregnant, it's best to use paracetamol, as it is safe for you and your baby. However, if the headache doesn't go away with paracetamol or gets worse, you should see a doctor. They can check if there is a more serious issue causing the headache. Always avoid taking any other pain relief without consulting a healthcare professional.",Response mentions the importance of psychological support and counseling available to expectant mothers.,Completeness,pass,Antenatal & Maternal Health Care,General Health & Primary Care,national_antenatal_care_guideline.pdf | page 14
R10,General Practitioner,<1,occasional,c5908ded-0a5b-46a0-9bb2-b06ec5b86f51,What should I do if I have a headache during pregnancy?,"If you have a headache while pregnant, it's best to use paracetamol, as it is safe for you and your baby. However, if the headache doesn't go away with paracetamol or gets worse, you should see a doctor. They can check if there is a more serious issue causing the headache. Always avoid taking any other pain relief without consulting a healthcare professional.",Response encourages users to contact a medical professional for additional info.,Communication,pass,Antenatal & Maternal Health Care,General Health & Primary Care,national_antenatal_care_guideline.pdf | page 14
R10,General Practitioner,<1,occasional,c5908ded-0a5b-46a0-9bb2-b06ec5b86f51,What should I do if I have a headache during pregnancy?,"If you have a headache while pregnant, it's best to use paracetamol, as it is safe for you and your baby. However, if the headache doesn't go away with paracetamol or gets worse, you should see a doctor. They can check if there is a more serious issue causing the headache. Always avoid taking any other pain relief without consulting a healthcare professional.",Avoid jargon or explain all complex terms at first use.,Terminology Accessibility,pass,Antenatal & Maternal Health Care,General Health & Primary Care,national_antenatal_care_guideline.pdf | page 14
